full_id,osm_id,osm_type,amenity,name,long,lat
n5218162365,"5218162365",node,school,বারুহাস সর. প্রাথঃ বিদ্যালয়,89.287514,24.467966
n5219091121,"5219091121",node,school,,90.664092,23.643151
n5219746921,"5219746921",node,school,,90.416045,23.789412
n5222044739,"5222044739",node,school,বেগম রোকেয়া গার্লস স্কুল অ্যান্ড কলেজ,89.238199,24.370868
n5222047293,"5222047293",node,school,নাজিমুদ্দিন স্কুল,89.251489,24.372750
n5222604021,"5222604021",node,school,,91.844982,22.391738
n5222653427,"5222653427",node,school,Daulotpur High School,89.631293,24.320558
n5224303649,"5224303649",node,school,Pragoti High School,91.853958,24.864415
n5224304020,"5224304020",node,school,telibazar Government Primary school,91.847044,24.860761
n5227459263,"5227459263",node,school,Climate Field School - DCRMA/CDMP,90.193646,25.085736
n5231804734,"5231804734",node,school,Kaliganj R.R.N Pilot Government High School,90.565656,23.918824
n5231868472,"5231868472",node,school,Mulgaon Government Primary School মুলগাঁও সরকারি প্রাথমিক বিদ্যালয়,90.601351,23.927187
n5233397291,"5233397291",node,school,Nagarkanda Primary School,89.687328,23.295693
n5233397539,"5233397539",node,school,Buraich Primary School,89.694666,23.299845
n5233940821,"5233940821",node,school,,90.395506,23.721057
n5234644821,"5234644821",node,school,,90.410460,23.798142
n5237391495,"5237391495",node,school,Upzilla Porishad Bidya Nikaton,90.559020,24.448691
n5237405279,"5237405279",node,school,"Shaheen Cadet School, Mawna Branch শাহীন ক্যাডেট স্কুল, মাওনা শাখা",90.406142,24.222343
n5237457763,"5237457763",node,school,Golam Nobi Pilot High School গোলাম নবী পাইলট উচ্চ বিদ্যালয়,90.211137,24.079101
n5237840574,"5237840574",node,school,Moheshpur Lab School,88.914524,23.356805
n5240564213,"5240564213",node,school,Savar Laboratory School সাভার ল্যাবরেটরি স্কুল,90.261526,23.836367
n5257243110,"5257243110",node,school,Tripani Vidhapith High School,89.150453,22.256112
n5264336746,"5264336746",node,school,Amirabad B.C Laha High School,91.457430,22.921260
n5273651716,"5273651716",node,school,,89.539473,22.871013
n5273669296,"5273669296",node,school,,89.539568,22.877274
n5287045399,"5287045399",node,school,Pirganj High School Ground,89.309830,25.416169
n5290951523,"5290951523",node,school,Laxmichap Khadampara Pre-School,88.874224,26.045129
n5290951524,"5290951524",node,school,,88.874094,26.045077
n5290966722,"5290966722",node,school,Luxmichap B.L High School,88.864515,26.043588
n5290970123,"5290970123",node,school,Laxmichap Bollampath Community Pre-School,88.855317,26.033377
n5290979122,"5290979122",node,school,,88.855246,26.033402
n5290980327,"5290980327",node,school,,88.857971,26.026548
n5290989422,"5290989422",node,school,,88.857839,26.026594
n5290998222,"5290998222",node,school,Kakoi Baragacha P. C High School,88.850660,26.018806
n5291000321,"5291000321",node,school,,88.850599,26.018900
n5291041321,"5291041321",node,school,Palashbari Girls’ High School,88.841505,25.985068
n5291041322,"5291041322",node,school,Gandash Kanaikata Community Pre-School,88.833187,25.997551
n5291050031,"5291050031",node,school,BLMD Member Para Community Pre-School,88.871678,26.034161
n5291119923,"5291119923",node,school,,88.915498,25.981565
n5291119924,"5291119924",node,school,Bahalipara High School,88.916050,25.981483
n5291152023,"5291152023",node,school,Chander Hat Girls’ High School,88.905610,25.952113
n5291251522,"5291251522",node,school,Panchapukur Girls’ High School,88.928933,25.929556
n5291359221,"5291359221",node,school,,88.942796,25.918087
n5291372521,"5291372521",node,school,Kanialkhata BL High School,88.892814,25.910215
n5291406123,"5291406123",node,school,,88.885235,25.930093
n5291412521,"5291412521",node,school,Sararpar High School,88.885350,25.929596
n5291435023,"5291435023",node,school,,88.842077,25.931689
n5292788421,"5292788421",node,school,,88.854649,25.935872
n5292823427,"5292823427",node,school,Nilphamari Natun Bi-Lateral High School,88.861185,25.927161
n5292828221,"5292828221",node,school,,88.861372,25.927510
n5292843121,"5292843121",node,school,Fultala M.L High School,88.870803,25.901559
n5292894522,"5292894522",node,school,Kazi Abdur Rashid High School,88.873345,25.849417
n5293087822,"5293087822",node,school,Kundopukur High School,88.817820,25.914967
n5293087823,"5293087823",node,school,,88.818130,25.915552
n5293137024,"5293137024",node,school,Nilphamari Adarsha High School,88.837764,25.931043
n5293137025,"5293137025",node,school,,88.837899,25.930677
n5293439322,"5293439322",node,school,,88.756852,26.002783
n5293443913,"5293443913",node,school,IBN Taimiya School,91.181134,23.449326
n5293444821,"5293444821",node,school,M.D.R High School,88.771543,25.965805
n5304943504,"5304943504",node,school,Holy Flower English School & College,90.001263,23.858911
n5304943949,"5304943949",node,school,Khan Bahadur Awlad hossain School,90.012723,23.859633
n5304944048,"5304944048",node,school,Experimental School Attached to PTI Manikganj,89.998297,23.869946
n5312108179,"5312108179",node,school,Tarail Government Primary School,89.874821,23.815416
n5313401021,"5313401021",node,school,,88.599766,24.363875
n5314695052,"5314695052",node,school,Al Haj Imam Uddin High School,90.439611,23.139188
n5314871943,"5314871943",node,school,Nurpur Primary School,91.200049,23.456785
n5314871944,"5314871944",node,school,Housing Estate School & College,91.198984,23.453523
n5339377459,"5339377459",node,school,,89.546208,22.888007
n5339377686,"5339377686",node,school,,89.546763,22.877952
n5339419830,"5339419830",node,school,,89.551807,22.874067
n5339419868,"5339419868",node,school,Pother bazar school,89.556643,22.881053
n5340833621,"5340833621",node,school,Formys khana school,89.534782,22.872723
n5340847415,"5340847415",node,school,,89.541144,22.874676
n5340847416,"5340847416",node,school,,89.541136,22.874810
n5340869304,"5340869304",node,school,,89.544122,22.876085
n5341042765,"5341042765",node,school,,89.546955,22.874138
n5341042766,"5341042766",node,school,,89.546908,22.874290
n5341283425,"5341283425",node,school,madrasa,89.552280,22.875273
n5342105706,"5342105706",node,school,,89.544607,22.877903
n5342288811,"5342288811",node,school,,89.521684,22.895405
n5342532638,"5342532638",node,school,,89.526689,22.884822
n5342791921,"5342791921",node,school,,92.152432,21.198836
n5343499516,"5343499516",node,school,,89.561769,22.886692
n5343499518,"5343499518",node,school,,89.561795,22.886337
n5343499520,"5343499520",node,school,,89.561659,22.886802
n5343499621,"5343499621",node,school,,89.561368,22.886794
n5344340661,"5344340661",node,school,Rajshahi Shikkhaboard Model School & College,88.606983,24.378298
n5346680467,"5346680467",node,school,"Govt. Laboratory High School, Rajshahi",88.580104,24.371736
n5350798618,"5350798618",node,school,,89.556191,22.870711
n5351310543,"5351310543",node,school,,89.558047,22.862552
n5351310544,"5351310544",node,school,,89.557991,22.862155
n5356632703,"5356632703",node,school,Ichapur Sher-E-Bangla High School,89.937676,24.353299
n5359446921,"5359446921",node,school,,90.433932,23.706813
n5365268025,"5365268025",node,school,B S Pri Cadet School,88.289011,24.585404
n5379806122,"5379806122",node,school,,90.426764,23.879462
n5404997026,"5404997026",node,school,Modhushikka Biddanikaton High School,89.217270,22.906868
n5412090314,"5412090314",node,school,Abdur Rob High School,90.654741,22.674317
n5413565372,"5413565372",node,school,Bisweswari Pilot High School,90.600438,24.689367
n5414821934,"5414821934",node,school,মল্লিকপুর লক্ষীগঞ্জ উচ্চ বিদ্যালয়,90.609558,24.633665
n5416622898,"5416622898",node,school,পানকাতা সরকারি প্রাথমিক বিদ্যালয়,89.973634,24.682573
n5417767575,"5417767575",node,school,,89.293806,23.478399
n5419528662,"5419528662",node,school,Muktadhara Pre-Cadet School মুক্তধারা প্রি-ক্যাডেট স্কুল,90.450677,23.693128
n5440582581,"5440582581",node,school,Taltola ESDO School,90.401542,23.921178
n5447509200,"5447509200",node,school,Hoglakandi High School,90.614811,24.460051
n5447509698,"5447509698",node,school,Garbishudia Govt. Primary School,90.631976,24.450116
n5453200652,"5453200652",node,school,Maizpara Govt Primary School,92.075165,21.663917
n5453200657,"5453200657",node,school,,92.074456,21.664568
n5453201845,"5453201845",node,school,Bathadanga High School,89.813504,23.255896
n5483892614,"5483892614",node,school,,90.401039,23.921040
n5483900127,"5483900127",node,school,,90.401010,23.921188
n5485514803,"5485514803",node,school,USD Ideal School,90.401398,23.921165
n5487916837,"5487916837",node,school,Banglabazar Girl's High School,90.411545,23.707698
n5494175123,"5494175123",node,school,Winsom School and College,90.369167,23.757214
n5511699693,"5511699693",node,school,Kayna School,90.498509,22.416296
n5515590789,"5515590789",node,school,Gorbishudiya Burapir Hossainiya Dakhil Madrasah,90.628819,24.454472
n5515619334,"5515619334",node,school,dewanganj high school,90.578617,24.494009
n5515832995,"5515832995",node,school,modhuour high school,90.562647,24.563704
n5532443584,"5532443584",node,school,Hossainpur Pilot high school and college,90.654784,24.416318
n5539391398,"5539391398",node,school,Maizpara Gousia Sunnia Dakhil Madrasa,91.807071,22.253894
n5539561961,"5539561961",node,school,Dail Para Government Primary School,91.792104,22.251925
n5539567610,"5539567610",node,school,Nazir Para Government Primary School,91.798421,22.244477
n5539640107,"5539640107",node,school,পতেঙ্গা উচ্চ বিদ্যালয়,91.790789,22.260003
n5540693831,"5540693831",node,school,Goalanda J.N.Govt.Primary School,89.765273,23.724141
n5542943523,"5542943523",node,school,,90.268318,23.900814
n5551884704,"5551884704",node,school,azim uddin high school,90.787261,24.435417
n5554130008,"5554130008",node,school,পতেঙ্গা সিটি কর্পোরেশন মহিলা কলেজ,91.793257,22.256910
n5562775377,"5562775377",node,school,জোড়দিঘী স্কুল মাঠ,90.200735,24.437873
n5570479553,"5570479553",node,school,Churkhai School,90.404452,24.676101
n5570479555,"5570479555",node,school,Nazirabad High School,90.404473,24.678296
n5580152704,"5580152704",node,school,Barisal zila school,90.368949,22.698115
n5588217182,"5588217182",node,school,Paniumda Purbopara Government Primary School,91.585392,24.467470
n5601589826,"5601589826",node,school,Nolgaon School ground,90.506710,24.068958
n5603800074,"5603800074",node,school,,90.227838,23.910780
n5608493362,"5608493362",node,school,Konda High School Play Ground,90.291039,23.802647
n5610786019,"5610786019",node,school,Karnakati Board Government Primary School,90.366928,22.660680
n5612648092,"5612648092",node,school,Bornomala City Academy,91.852424,24.906050
n5612906321,"5612906321",node,school,Capita Ideal Pre-Cadet School,90.448432,23.711396
n5614470623,"5614470623",node,school,Matuail Adorsho Kidergarden & High School,90.452552,23.712332
n5616768270,"5616768270",node,school,Fatehpur Government Primary School,91.730954,24.498442
n5620601528,"5620601528",node,school,গ্লোবাল স্কুল অ্যান্ড কলেজ,90.368290,23.782014
n5622153376,"5622153376",node,school,BRAC Primary School,90.412560,23.782800
n5622153395,"5622153395",node,school,BKS Cadet,90.412697,23.785221
n5622153405,"5622153405",node,school,Brack School,90.411802,23.786550
n5622153414,"5622153414",node,school,,90.405495,23.784347
n5622153420,"5622153420",node,school,Ashar Alo shishu shikhon kendro,90.409127,23.783286
