full_id,osm_id,osm_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,email,name,phone,url,addr:state,website,type,wikimapa:author,opening_hours,addr:suburb,denomination,religion,wheelchair,IPP:BAIRRO,IPP:CHAVE,IPP:CODATIVIDA,IPP:CODBAIRRO,IPP:COD_INEP,IPP:COD_SMA,IPP:CRE,IPP:DESIGNACAO,IPP:ENDNOVO,IPP:FLG_VALIDA,IPP:OBS,IPP:ENDERECO,IPP:TELEFONES,fee,operator,operator:type,building,addr:housename,historic,suburb,alt_name,start_date,school,sport,barrier,entrance,description,short_name,phone:2,level,official_name,school_type,bicycle,foot,addr:place,fax,office,display,support,visibility,bicycle_parking,capacity,covered,pt:bicycle_parking,access,natural,wikidata,wikipedia,name:en,name:pt,language,addr:unit,loc_name,education,min_age,layer,parking,internet_access,internet_access:fee,grades,survey:date,x,y
n823943986,"823943986",node,,,,,,school,,Escola Municipal Professor Floriano de Brito,,,,,,,,,,,,Campo Grande,"11134","0","144","33083240","011134","09","0918051",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11134&cmd=load,S,,"Estr. Abílio Bastos, S/Nº Mendanha  ",2412-5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5617072000,-22.8360754000
n823943988,"823943988",node,,,,,,school,,Escola Municipal Professor Castilho,,,,,,,,,,,,Guaratiba,"11757","0","151","33083215","011757","10","1026003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11757&cmd=load,S,,"Estr. da Matriz, 4.406",2410-8910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5937364000,-22.9941965000
n823943989,"823943989",node,,,,,,school,,Escola Municipal Victor Hugo,,,,,,,,,,,,Anil,"11449","0","116","33078360","011449","07","0716012",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11449&cmd=load,S,Segundo a diretora as informações estão corretas.,"Rua Dom Casmurro, S/Nº  ",2447-7909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3386363000,-22.9638378000
n823943990,"823943990",node,,,,,,school,,Escola Municipal Joaquim Nabuco,,,,,,,,,,,,Botafogo,"10799","0","020","33064148","010799","02","0204011",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10799&cmd=load,S,,"Rua Dona Mariana, 148  ",2539-8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1881955000,-22.9544189000
n823943991,"823943991",node,,,,,,school,,Escola Municipal Charles Dickens,,,,,,,,,,,,Campo Grande,"11154","0","144","33082731","011154","09","0918071",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11154&cmd=load,S,,"Rua Primeira Cruz, S/Nº",2413-3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5578652000,-22.8942790000
n823943992,"823943992",node,,,,,,school,,Escola Municipal Conselheiro Mayrink,,,,,,,,,,,,Maracanã,"10871","0","035","33067031","010871","02","0209004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10871&cmd=load,S,,"Pça. General Portinho, 2  ",2567-9241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2240375000,-22.9144802000
n823944009,"823944009",node,,,"220",,Rua Padre Januário,school,,Escola Municipal Barão de Macahubas,+55-21-25965920,,,,,,,,,,,Inhaúma,"11496","0","054","33072558","011496","03","0312015",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11496&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2829831000,-22.8732007000
n823944012,"823944012",node,,,,,,school,,Escola Municipal D. João VI,,,,,,,,,,,,Higienópolis,"11486","0","050","33069212","011486","03","0312005",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11486&cmd=load,S,,"Rua Darke de Matos, 166  ",2290-2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2632027000,-22.8728909000
n823944015,"823944015",node,Rio de Janeiro,BR,,,Praça Frederico Durval,school,,Escola Municipal Tagore,+55-21-22890298,,,,,,,,,,,Piedade,"11815","0","069","33073295","011815","03","0313043",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11815&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3025092000,-22.8876736000
n823944025,"823944025",node,,,,,,school,,Escola Municipal Padre José Maurício,,,,,,,,,,,,Guaratiba,,"0","151",,,"10","1026009",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,,,"Rua da Orquestra, S/N - Jardim Magarça",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5978225000,-22.9443199000
n823944030,"823944030",node,,,"3217",,Avenida Pastor Martin Luther King Junior,school,,Escola Municipal Marechal Estevão Leitão de Carvalho,+55-21-25955408,,,,,,,,,,,Engenho Da Rainha,"10903","0","055","33072957","010903","03","0312030",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10903&cmd=load,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2965129000,-22.8688651000
n823944032,"823944032",node,,,,,,school,,Escola Municipal Leonor Coelho Pereira,,,,,,,,,,,,Penha,"11370","0","043","33070660","011370","04","0411004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11370&cmd=load,S,,"Avenida N. S. da Penha, 599  ",2590-0640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2832451000,-22.8460038000
n823944034,"823944034",node,,,"1141",,Rua Carlos Seidl,school,,Classe em Cooperação Professor Walter Carlos de Magalhães Fraenkel,+55-21-38601079,,,,,,,,,,,Caju,"11230","0","004","33062498","011230","01","0101009",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11230&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2241024000,-22.8784346000
n823944036,"823944036",node,,,,,,school,,Escola Municipal Pace,,,,,,,,,,,,Higienópolis,"11491","0","050","33073082","011491","03","0312010",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11491&cmd=load,S,,"Avenida Dom Hélder Câmara, 2.320  ",2290-3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2583478000,-22.8804731000
n823944038,"823944038",node,,,,,,school,,Creche Municipal Cora Coralina,,,,,,,,,,,,Ilha Do Governador,"18669","0",,"33122830","018669","04","0420602",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18669&cmd=load,S,Tel: 2462-4592,AVENIDA DO MAGISTERIOS/N,2462-4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1910065000,-22.7966535000
n823944039,"823944039",node,,,"95",,Rua Beira Alta,school,,Escola Municipal Adlai Stevenson,+55-21-24735524,,,,,,,,,,,Irajá,"10924","0","076","33074291","010924","05","0514013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10924&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3156621000,-22.8250369000
n823944042,"823944042",node,,,,,,school,,Escola Municipal Presidente Nereu Ramos,,,,,,,,,,,,Campo Grande,"11718","0","144","33083193","011718","09","0918502",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11718&cmd=load,S,,"Estr. dos Caboclos, 343 - Cachamorra",3394-9837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5487685000,-22.9307463000
n823944043,"823944043",node,,,,,,school,,Escola Municipal General Osório,,,,,,,,,,,,Coelho Neto,"11408","0","110","33087075","011408","06","0625004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11408&cmd=load,S,Tel novo: 38475214,"Avenida Brasil, 19.462  ",3847-5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3466448000,-22.8290378000
n823944048,"823944048",node,,,,,,school,,Escola Municipal Fernando Costa,,,,,,,,,,,,Campo Grande,"11148","0","144","33082901","011148","09","0918065",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11148&cmd=load,S,,"Rua José Albano, S/Nº  ",3394-6825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5940331000,-22.8903731000
n823944052,"823944052",node,,,,,,school,,Escola Municipal Francisco Jobim,,,,,,,,,,,,Méier,"11837","0","063","33072744","011837","03","0313021",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11837&cmd=load,S,Telefone 2289-3482,"Rua Adriano, 310  ",2289-3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2906512000,-22.9026245000
n823944054,"823944054",node,,,,,,school,,Creche Municipal Tia Andreza,,,,,,,,,,,,Jacarezinho,"18770","0","155","33095299","018770","03","0328602",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18770&cmd=load,N,A localiz. está errada. A creche fica entre o galpão e o terreno. Tel 32772757,RUA JOSE MARIA BELOS/N,3277-2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2591525000,-22.8903829000
n823944055,"823944055",node,,,,,,school,,Escola Municipal Paulo Maranhão,,,,,,,,,,,,Realengo,"11977","0","139","33080895","011977","08","0833036",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11977&cmd=load,S,,"Rua do Governo, 866  ",2401-5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4412615000,-22.8930034000
n823944056,"823944056",node,,,"9",,Praça Saicã,school,,Escola Municipal Fernando Tude de Souza,+55-21-31378407,,,,,,,Penha Circular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3003262000,-22.8381884000
n823944057,"823944057",node,,,,,,school,,Ciep Avenida dos Desfiles 5a a 8a,,,,,,,,,,,,Cidade Nova,"10786","0","008","33149259","010786","01","0102504",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10786&cmd=load,,,"Avenida Salvador de Sá, S/Nº",2293-0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1969680000,-22.9097044000
n823944058,"823944058",node,,,"145",,Praça General Tibúrcio,school,,Escola Municipal Gabriela Mistral,+55-21-22951895,,,,,,,,,,,Urca,"10807","0","022","33064989","010807","02","0204020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10807&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1645162000,-22.9542774000
n823944059,"823944059",node,,,,,,school,,Ciep Professor Manoel Maurício Albuquerque,,,,,,,,,,,,Cascadura,"11602","0","082","33075069","011602","05","0515502",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11602&cmd=load,S,,"Rua Ferraz, 2  ",2229-0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3285944000,-22.8860687000
n823944061,"823944061",node,,,,,,school,,Escola Municipal Portugal,,,,,,,,,,,,São Cristóvão,"11463","0","010","33066345","011463","01","0107003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11463&cmd=load,S,,"Avenida do Exército, 175  ",2589-5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2251903000,-22.9026054000
n823944062,"823944062",node,,,,,,school,,Creche Municipal Betinho,,,,,,,,,,,,Penha,"18645","0","043","33123063","018645","04","0411604",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18645&cmd=load,,,RUA BOM PASTOR502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2929281000,-22.8476784000
n823944064,"823944064",node,,,,,,school,,Escola Municipal Professor Carneiro Ribeiro,,,,,,,,,,,,Ramos,"11268","0","041","33069409","011268","04","0410006",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11268&cmd=load,S,,"Rua Professor Lacê, 157  ",2590-4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2618100000,-22.8556400000
n823944068,"823944068",node,,,,,,school,,Escola Municipal Abraham Lincoln,,,,,,,,,,,,Parque Anchieta,"11376","0","108","33086826","011376","06","0622003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11376&cmd=load,S,tel novo: 33394501,"Estr. Marechal Alencastro, S/Nº",3339-4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4000811000,-22.8289469000
n823944097,"823944097",node,,,,,,school,,Escola Municipal São Sebastião,,,,,,,,,,,,Vargem Pequena,"11698","0","130","33078343","011698","07","0724018",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11698&cmd=load,S,,"Rua Manuel Bastos de Oliveira, S/Nº  ",2442-2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4612365000,-22.9816573000
n823944098,"823944098",node,,,"248",,Rua Benedito Patrício,school,,Escola Municipal Jornalista Orlando Dantas,+55-21-33960102,,,,,,,,,,,Bancários,"11321","0","097","33086087","011321","04","0420004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11321&cmd=load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1821405000,-22.7911708000
n823944099,"823944099",node,,,,,,school,,Escola Municipal Alfredo Valladão,,,,,,,,,,,,Vigário Geral,"11329","0","048","33070407","011329","04","0431020",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11329&cmd=load,S,,"Pça. Irineu Machado, 20  ",3448-7170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3135471000,-22.8099966000
n823944105,"823944105",node,,,,,,school,,Creche Municipal Miriam Pires,,,,,,,,,,,,Paciência,"39749","0","148","33152039","039749","10","1019632",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=39749&cmd=load,S,,Rua 9 - Jardim Palmares s/nº ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.6356545000,-22.8880341000
n823944107,"823944107",node,,,,,,school,,Creche Municipal Deputado Luiz Eduardo de Magalhães,,,,,,,,,,,,São Cristovão,"18651","0","010","33129290","018651","01","0107602",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18651&cmd=load,,,RUA SAO LUIS GONZAGA1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2357403000,-22.8984715000
n823944108,"823944108",node,,,,,Rua Padre Manso,school,,Escola Municipal Rugendas,+55-21-24502025,,,,,,,,,,,Madureira,"11001","0","083","33076413","011001","05","0515057",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11001&cmd=load,S,O tel. é 2450-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3381605000,-22.8818549000
n823944110,"823944110",node,,,,,,school,,Escola Municipal Tenente Cel. PM. Eduardo Villaça,,,,,,,,,,,,Realengo,"11984","0","139","33081190","011984","08","0833043",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11984&cmd=load,S,,"Rua Eng. Antonio Simões Martins, 4  ","33311770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4332293000,-22.8945807000
n823944111,"823944111",node,,,,,,school,,Escola Municipal Acre,,,,,,,,,,,,Todos Os Santos,"11834","0","064","33072507","011834","03","0313024",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11834&cmd=load,S,,"Rua Santos Titara, 50  ",2289-2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2851781000,-22.8980535000
n823944114,"823944114",node,,,,,,school,,Escola Municipal Herbert Moses,,,,,,,,,,,,Jardim América,"11568","0","049","33070610","011568","04","0431026",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11568&cmd=load,S,,"Rua Cristiano Machado, S/Nº  ",3346-3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3218356000,-22.8116734000
n823944115,"823944115",node,,,,,,school,,Creche Municipal Criando o Futuro,,,,,,,,,,,,Inhoaíba,"39753","0","146","33147396","039753","09","0918617",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=39753&cmd=load,S,,"Avenida Cesário de Melo, 6006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5902457000,-22.9111663000
n823944117,"823944117",node,,,,,,school,,Escola Municipal Naturalista Augusto Ruschi,,,,,,,,,,,,Anil,"11450","0","116","33078181","011450","07","0716013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11450&cmd=load,S,,"Rua Soldado Luiz Gonzaga, S/Nº  ",2447-8360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3415237000,-22.9556063000
n823944118,"823944118",node,,,,,,school,,Creche Municipal Fallet,,,,,,,,,,,,Santa Teresa,,"0","014","33230021",,"01","0123603",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,,,"Rua Fallet, 302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1957980000,-22.9272481000
n823944121,"823944121",node,,,,,,school,,Escola Municipal Edmundo Lins,,,,,,,,,,,,Ramos,"11273","0","041","33069239","011273","04","0410011",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11273&cmd=load,S,,"Avenida N. S. das Graças, 699 - Fundos  ",2590-0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2566074000,-22.8497599000
n823944126,"823944126",node,,,,,,school,,Escola Municipal Monte Castelo,,,,,,,,,,,,Coelho Neto,"11407","0","110","33088276","011407","06","0625003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11407&cmd=load,S,,"Rua Ouseley, S/Nº  ",3372-6587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3487712000,-22.8294253000
n823944129,"823944129",node,,,,,,school,,Escola Municipal Von Martius,,,,,,,,,,,,Campo Grande,"11153","0","144","33083495","011153","09","0918070",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11153&cmd=load,S,,"Rua Jape, 26 - Aricuri ",2413-3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5715375000,-22.8906953000
n823944130,"823944130",node,Rio de Janeiro,,,,Praça da República,school,,Escola Municipal Campos Salles,,,,,,,,Centro,,,,Centro,"11235","0","005","33062781","011235","01","0102003",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11235&cmd=load,S,,"Pça. da República, S/Nº",2221-3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1865782000,-22.9080919000
n823944132,"823944132",node,,,,,,school,,Escola Municipal Rio de Janeiro,,,,,,,,,,,,Jacaré,"11852","0","051","33073201","011852","03","0313006",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11852&cmd=load,S,,"Rua Peçanha Da Silva, 165  ",2501-0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2649234000,-22.8933375000
n823944140,"823944140",node,,,,,Rua Dalva de Oliveira,school,,Escola Municipal Cantor e Compositor Gonzaguinha,+55-21-25842523,,,,,,,,,,,Penha Circular,"11326","0","044","33070482","011326","04","0411049",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11326&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2723069000,-22.8189062000
n823944154,"823944154",node,,,,,,school,,Escola Municipal Isaias Alves,,,,,,,,,,,,Guadalupe,"11394","0","106","33087121","011394","06","0622021",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11394&cmd=load,N,um pouco mais acima num telhado branco na direção do ponto azul,"Rua Dom José de Souza, S/Nº  ",3390-6850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3654488000,-22.8443891000
n823944157,"823944157",node,,,,,,school,,Escola Municipal Professora Maria Helena Alves Portilho,,,,,,,,,,,,Santa Cruz,"11194","0","149","33085005","011194","10","1019030",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11194&cmd=load,S,,"Avenida João XXIII, Rua 8, L 230 - Conj. Alvorada",3365-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.7226753000,-22.8995564000
n823944160,"823944160",node,,,,,,school,,Ciep Rubens Paiva,,,,,,,,,,,,Curicica,"11668","0","119","33094489","011668","07","0716205",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11668&cmd=load,S,Segundo o diretor as informações estão corretas.,Rua Prof. João Bruno Lobo S/Nº,2441-2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3827119000,-22.9534333000
n823944161,"823944161",node,Rio de Janeiro,,,20911-400,Rua Ademar Cerpa,school,,Creche Municipal Arara Azul,+55 21 3895-8646 / +55 21 3895-8656,,,,,,,Benfica,,,,Benfica,,"0","012","33230013",,"01","0107610",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,,,"Rua Adhemar Serpa, s/n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2421520000,-22.8892597000
n823944162,"823944162",node,,,,,,school,,Escola Municipal Raul Francisco Ryff,,,,,,,,,,,,Senador Camará,"11046","0","142","33081085","011046","08","0817046",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11046&cmd=load,S,,"Rua Constelação, S/Nº  ",2402-2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4947576000,-22.8697771000
n823944163,"823944163",node,,,,,,school,,Escola Municipal Virgilio Várzea,,,,,,,,,,,,Pechincha,"11456","0","121","33078378","011456","07","0716029",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11456&cmd=load,S,,"Rua José Silva, 155  ",3392-0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3511718000,-22.9325426000
n823944164,"823944164",node,,,,,,school,,Creche Municipal Espaço Livre da Criança,,,,,,,,,,,,Estacio,"18687","0","009","33096490","018687","01","0103601",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18687&cmd=load,,,Rua Laurindo Rabelo184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2033955000,-22.9161296000
n823944165,"823944165",node,,,,,,school,,Escola Municipal Alice Tibiriçá,,,,,,,,,,,,Jardim Carioca,"11313","0","100","33085927","011313","04","0420013",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11313&cmd=load,S,,"Rua Ipuá, S/Nº  ",3393-4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1894467000,-22.8022193000
n823944166,"823944166",node,,,"20",,Praça Argentina,school,,Escola Municipal Floriano Peixoto,+55-21-25802347,,,,,,,,,,,São Cristóvão,"11464","0","010","33066256","011464","01","0107004",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11464&cmd=load,N,A escola é o conjunto de predios em forma de circulo ao lado da marcação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.2274981000,-22.8976416000
n823944167,"823944167",node,,,,,Rua Rerituba,school,,Escola Municipal Jacques Raimundo,+55-21-24015528,,,,,,,,,,,Realengo,"11971","0","139","33080542","011971","08","0833030",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11971&cmd=load,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.4268103000,-22.8793212000
n823944171,"823944171",node,,,,,,school,,Creche Municipal Padre Valter da Costa Santos,,,,,,,,,,,,Campo Grande,"39742","0","144","33158134","039742","09","0918616",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=39742&cmd=load,S,,Luis Carlos Precher - Conjunto Santa Maria s/nº ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5805323000,-22.8770642000
n823944172,"823944172",node,,,,,,school,,Creche Municipal Coração de Geneve,,,,,,,,,,,,Vigario Geral,"18670","0","048","33096546","018670","04","0431604",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18670&cmd=load,,,RUA MANOEL DA LUZS/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.3043300000,-22.8070847000
n823944174,"823944174",node,,,,,Avenida Ilha do Fundão,school,,Creche Municipal Maria Arminda F. Souza Aguiar,,,,,,,,Bancários,,,,Ilha Do Governador,"18721","0","105","33096457","018721","04","0420604",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18721&cmd=load,S,Tel: 3363-2890,AVENIDA ILHA DO FUNDAO107,3363-2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.1862849000,-22.7861772000
